Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a)
Capistrano,12b,46,34,,26,5,18.650000,Abete,True,0.050000,0.485558,20.000000,400.000000,6.150000,0.030000
Capistrano,12b,46,35,,10,2,11.932000,Abete,True,0.010000,0.047301,20.000000,400.000000,16.000000,0.010000
Capistrano,12b,46,36,,23,4,17.788000,Abete,True,0.040000,0.363378,20.000000,400.000000,6.960000,0.030000
Capistrano,12b,46,37,,25,5,18.000000,Douglas,True,0.050000,0.397579,20.000000,400.000000,6.400000,0.030000
Capistrano,12b,46,38,,28,5,19.171000,Abete,True,0.060000,0.578021,20.000000,400.000000,5.710000,0.030000
Capistrano,12b,46,39,,18,3,18.000000,Douglas,True,0.030000,0.208397,20.000000,400.000000,8.890000,0.020000
Capistrano,12b,46,40,,17,3,18.000000,Douglas,True,0.020000,0.186172,20.000000,400.000000,9.410000,0.020000
Capistrano,12b,46,41,,21,4,17.149000,Abete,True,0.030000,0.292691,20.000000,400.000000,7.620000,0.020000
Capistrano,12b,46,42,,23,4,17.788000,Abete,True,0.040000,0.363378,20.000000,400.000000,6.960000,0.030000
Capistrano,12b,46,43,,25,5,18.374000,Abete,True,0.050000,0.442645,20.000000,400.000000,6.400000,0.030000
Capistrano,12b,46,44,,32,6,20.110000,Abete,True,0.080000,0.790084,20.000000,400.000000,5.000000,0.040000
Capistrano,12b,46,45,,24,5,18.087000,Abete,True,0.050000,0.401926,20.000000,400.000000,6.670000,0.030000
Capistrano,12b,46,46,,18,3,16.065000,Abete,True,0.030000,0.202289,20.000000,400.000000,8.890000,0.020000
Capistrano,12b,46,47,,24,5,18.087000,Abete,True,0.050000,0.401926,20.000000,400.000000,6.670000,0.030000
Capistrano,12b,46,48,,17,3,15.663000,Abete,True,0.020000,0.176219,20.000000,400.000000,9.410000,0.020000
Capistrano,12b,46,49,,32,6,20.110000,Abete,True,0.080000,0.790084,20.000000,400.000000,5.000000,0.040000
Capistrano,12b,46,50,,10,2,11.932000,Abete,True,0.010000,0.047301,20.000000,400.000000,16.000000,0.010000
Capistrano,12b,46,51,,36,7,18.000000,Douglas,True,0.100000,0.813701,20.000000,400.000000,4.440000,0.040000
Capistrano,12b,46,52,,14,3,14.298000,Abete,True,0.020000,0.109785,20.000000,400.000000,11.430000,0.020000
Capistrano,12b,46,53,,22,4,17.476000,Abete,True,0.040000,0.326979,20.000000,400.000000,7.270000,0.020000
Capistrano,12b,46,54,,23,4,17.788000,Abete,True,0.040000,0.363378,20.000000,400.000000,6.960000,0.030000
Capistrano,12b,46,55,,22,4,17.476000,Abete,True,0.040000,0.326979,20.000000,400.000000,7.270000,0.020000
Capistrano,12b,46,56,,23,4,17.788000,Abete,True,0.040000,0.363378,20.000000,400.000000,6.960000,0.030000
Capistrano,12b,46,57,,15,3,14.783000,Abete,True,0.020000,0.130001,20.000000,400.000000,10.670000,0.020000
Capistrano,12b,46,58,,26,5,18.650000,Abete,True,0.050000,0.485558,20.000000,400.000000,6.150000,0.030000
Capistrano,12b,46,59,,28,5,19.171000,Abete,True,0.060000,0.578021,20.000000,400.000000,5.710000,0.030000
Capistrano,12b,46,60,,26,5,18.650000,Abete,True,0.050000,0.485558,20.000000,400.000000,6.150000,0.030000
Capistrano,12b,46,61,,29,6,19.418000,Abete,True,0.070000,0.627625,20.000000,400.000000,5.520000,0.030000
Capistrano,12b,46,62,,12,2,13.214000,Abete,True,0.010000,0.074949,20.000000,400.000000,13.330000,0.010000
Capistrano,12b,46,63,,18,3,16.065000,Abete,True,0.030000,0.202289,20.000000,400.000000,8.890000,0.020000
Capistrano,12b,46,64,,13,2,13.777000,Abete,True,0.010000,0.091447,20.000000,400.000000,12.310000,0.010000
Capistrano,12b,46,65,,26,5,18.650000,Abete,True,0.050000,0.485558,20.000000,400.000000,6.150000,0.030000
Capistrano,12b,46,66,,16,3,15.237000,Abete,True,0.020000,0.152137,20.000000,400.000000,10.000000,0.020000
Capistrano,12b,46,67,,23,4,17.788000,Abete,True,0.040000,0.363378,20.000000,400.000000,6.960000,0.030000
Capistrano,12b,46,68,,18,3,16.065000,Abete,True,0.030000,0.202289,20.000000,400.000000,8.890000,0.020000
Capistrano,12b,46,69,,15,3,14.783000,Abete,True,0.020000,0.130001,20.000000,400.000000,10.670000,0.020000
Capistrano,12b,46,70,,11,2,12.602000,Abete,True,0.010000,0.060249,20.000000,400.000000,14.550000,0.010000
Capistrano,12b,46,71,,23,4,17.788000,Abete,True,0.040000,0.363378,20.000000,400.000000,6.960000,0.030000
Capistrano,12b,46,72,,25,5,18.374000,Abete,True,0.050000,0.442645,20.000000,400.000000,6.400000,0.030000
Capistrano,12b,46,73,,31,6,19.887000,Abete,True,0.080000,0.733641,20.000000,400.000000,5.160000,0.040000
Capistrano,12b,46,74,,20,4,16.805000,Abete,True,0.030000,0.260482,20.000000,400.000000,8.000000,0.020000
Capistrano,12b,46,75,,25,5,18.374000,Abete,True,0.050000,0.442645,20.000000,400.000000,6.400000,0.030000
Capistrano,12b,46,76,,21,4,17.149000,Abete,True,0.030000,0.292691,20.000000,400.000000,7.620000,0.020000
Capistrano,12b,46,77,,16,3,15.237000,Abete,True,0.020000,0.152137,20.000000,400.000000,10.000000,0.020000
Capistrano,12b,46,78,,16,3,15.237000,Abete,True,0.020000,0.152137,20.000000,400.000000,10.000000,0.020000
Capistrano,12b,46,79,,17,3,15.663000,Abete,True,0.020000,0.176219,20.000000,400.000000,9.410000,0.020000
Capistrano,12b,46,80,,24,5,18.087000,Abete,True,0.050000,0.401926,20.000000,400.000000,6.670000,0.030000
Capistrano,12b,46,81,,22,4,17.476000,Abete,True,0.040000,0.326979,20.000000,400.000000,7.270000,0.020000
Capistrano,12b,46,82,,11,2,12.602000,Abete,True,0.010000,0.060249,20.000000,400.000000,14.550000,0.010000
Capistrano,12b,46,83,,9,2,11.192000,Abete,True,0.010000,0.036056,20.000000,400.000000,17.780000,0.010000
Capistrano,12b,46,84,,18,3,16.065000,Abete,True,0.030000,0.202289,20.000000,400.000000,8.890000,0.020000
Capistrano,12b,46,85,,10,2,18.000000,Faggio,True,0.010000,0.070949,20.000000,400.000000,16.000000,0.010000
Capistrano,12b,46,86,,16,3,15.237000,Abete,True,0.020000,0.152137,20.000000,400.000000,10.000000,0.020000
Capistrano,12b,46,87,,17,3,15.663000,Abete,True,0.020000,0.176219,20.000000,400.000000,9.410000,0.020000
Capistrano,12b,46,88,,14,3,14.298000,Abete,True,0.020000,0.109785,20.000000,400.000000,11.430000,0.020000
Capistrano,12b,46,89,,23,4,17.788000,Abete,True,0.040000,0.363378,20.000000,400.000000,6.960000,0.030000
Capistrano,12b,46,90,,25,5,18.374000,Abete,True,0.050000,0.442645,20.000000,400.000000,6.400000,0.030000
Capistrano,13,42,1,,85,17,26.978000,Abete,True,0.570000,7.406949,20.000000,200.000000,0.940000,0.060000
Capistrano,13,42,2,,73,14,25.908000,Abete,True,0.420000,5.251093,20.000000,200.000000,1.100000,0.050000
Capistrano,13,42,3,,70,14,25.613000,Abete,True,0.380000,4.774674,20.000000,200.000000,1.140000,0.050000
Capistrano,13,42,4,,32,6,20.110000,Abete,True,0.080000,0.790084,20.000000,200.000000,2.500000,0.020000
Capistrano,13,42,5,,36,7,20.938000,Abete,True,0.100000,1.039243,20.000000,200.000000,2.220000,0.020000
Capistrano,13,42,6,,38,7,21.318000,Abete,True,0.110000,1.178050,20.000000,200.000000,2.110000,0.030000
Capistrano,13,42,7,,24,5,18.087000,Abete,True,0.050000,0.401926,20.000000,200.000000,3.330000,0.020000
Capistrano,13,42,8,,28,5,19.171000,Abete,True,0.060000,0.578021,20.000000,200.000000,2.860000,0.020000
Capistrano,13,42,9,,16,3,15.237000,Abete,True,0.020000,0.152137,20.000000,200.000000,5.000000,0.010000
Capistrano,13,42,10,,8,1,21.000000,Castagno,True,0.010000,0.053046,25.000000,200.000000,12.500000,0.010000
Capistrano,13,42,11,,10,2,21.000000,Castagno,True,0.010000,0.082147,25.000000,200.000000,10.000000,0.010000
Capistrano,13,42,12,,8,1,21.000000,Castagno,True,0.010000,0.053046,25.000000,200.000000,12.500000,0.010000
Capistrano,13,42,13,,9,2,21.000000,Castagno,True,0.010000,0.066829,25.000000,200.000000,11.110000,0.010000
Capistrano,13,42,14,,8,1,21.000000,Castagno,True,0.010000,0.053046,25.000000,200.000000,12.500000,0.010000
Capistrano,13,42,15,,10,2,21.000000,Castagno,True,0.010000,0.082147,25.000000,200.000000,10.000000,0.010000
Capistrano,13,42,16,,9,2,21.000000,Castagno,True,0.010000,0.066829,25.000000,200.000000,11.110000,0.010000
Capistrano,13,42,17,,32,6,20.110000,Abete,True,0.080000,0.790084,20.000000,200.000000,2.500000,0.020000
Capistrano,13,42,18,,36,7,20.938000,Abete,True,0.100000,1.039243,20.000000,200.000000,2.220000,0.020000
Capistrano,13,42,19,,28,5,19.171000,Abete,True,0.060000,0.578021,20.000000,200.000000,2.860000,0.020000
Capistrano,13,42,20,,26,5,18.650000,Abete,True,0.050000,0.485558,20.000000,200.000000,3.080000,0.020000
Capistrano,13,42,21,,30,6,19.656000,Abete,True,0.070000,0.679476,20.000000,200.000000,2.670000,0.020000
Capistrano,13,42,22,,32,6,20.110000,Abete,True,0.080000,0.790084,20.000000,200.000000,2.500000,0.020000
Capistrano,13,42,23,,24,5,21.000000,Castagno,True,0.050000,0.457666,25.000000,200.000000,4.170000,0.020000
Capistrano,13,42,24,,22,4,21.000000,Castagno,True,0.040000,0.385612,25.000000,200.000000,4.550000,0.020000
Capistrano,13,42,25,,26,5,21.000000,Castagno,True,0.050000,0.535856,25.000000,200.000000,3.850000,0.020000
Capistrano,13,42,26,,34,7,21.000000,Castagno,True,0.090000,0.909975,25.000000,200.000000,2.940000,0.030000
Capistrano,13,42,27,,27,5,21.000000,Castagno,True,0.060000,0.577252,25.000000,200.000000,3.700000,0.020000
Capistrano,13,42,28,,24,5,21.000000,Castagno,True,0.050000,0.457666,25.000000,200.000000,4.170000,0.020000
Capistrano,13,42,29,,26,5,21.000000,Castagno,True,0.050000,0.535856,25.000000,200.000000,3.850000,0.020000
Capistrano,13,42,30,,31,6,21.000000,Castagno,True,0.080000,0.758175,25.000000,200.000000,3.230000,0.030000
Capistrano,14a,47,1,,10,2,11.932000,Abete,True,0.010000,0.047301,12.000000,200.000000,4.800000,0.000000
Capistrano,14a,47,2,,12,2,13.214000,Abete,True,0.010000,0.074949,12.000000,200.000000,4.000000,0.000000
Capistrano,14a,47,3,,8,1,10.363000,Abete,True,0.010000,0.026451,12.000000,200.000000,6.000000,0.000000
Capistrano,14a,47,4,,8,1,10.363000,Abete,True,0.010000,0.026451,12.000000,200.000000,6.000000,0.000000
Capistrano,14a,47,5,,12,2,13.214000,Abete,True,0.010000,0.074949,12.000000,200.000000,4.000000,0.000000
Capistrano,14a,47,6,,12,2,13.214000,Abete,True,0.010000,0.074949,12.000000,200.000000,4.000000,0.000000
Capistrano,14a,47,7,,9,2,11.192000,Abete,True,0.010000,0.036056,12.000000,200.000000,5.330000,0.000000
Capistrano,14a,47,8,,12,2,13.214000,Abete,True,0.010000,0.074949,12.000000,200.000000,4.000000,0.000000
Capistrano,14a,47,9,,8,1,10.363000,Abete,True,0.010000,0.026451,12.000000,200.000000,6.000000,0.000000
Capistrano,14a,47,10,,11,2,12.602000,Abete,True,0.010000,0.060249,12.000000,200.000000,4.360000,0.000000
Capistrano,14a,47,11,,8,1,10.363000,Abete,True,0.010000,0.026451,12.000000,200.000000,6.000000,0.000000
Capistrano,14a,47,12,,12,2,13.214000,Abete,True,0.010000,0.074949,12.000000,200.000000,4.000000,0.000000
Capistrano,14a,47,13,,12,2,13.214000,Abete,True,0.010000,0.074949,12.000000,200.000000,4.000000,0.000000
Capistrano,14a,47,14,,14,3,14.298000,Abete,True,0.020000,0.109785,12.000000,200.000000,3.430000,0.000000
Capistrano,14a,47,15,,11,2,12.602000,Abete,True,0.010000,0.060249,12.000000,200.000000,4.360000,0.000000
Capistrano,14a,47,16,,14,3,14.298000,Abete,True,0.020000,0.109785,12.000000,200.000000,3.430000,0.000000
Capistrano,14a,47,17,,9,2,11.192000,Abete,True,0.010000,0.036056,12.000000,200.000000,5.330000,0.000000
Capistrano,14a,47,18,,9,2,11.192000,Abete,True,0.010000,0.036056,12.000000,200.000000,5.330000,0.000000
Capistrano,14a,47,19,,13,2,13.777000,Abete,True,0.010000,0.091447,12.000000,200.000000,3.690000,0.000000
Capistrano,14b,38,1,,36,7,27.558000,Pino Marittimo,True,0.100000,1.370959,15.000000,200.000000,1.670000,0.020000
Capistrano,14b,38,2,,45,9,28.064000,Pino Marittimo,True,0.160000,2.179684,15.000000,200.000000,1.330000,0.020000
Capistrano,14b,38,3,,42,8,27.908000,Pino Marittimo,True,0.140000,1.888593,15.000000,200.000000,1.430000,0.020000
Capistrano,14b,38,4,,26,5,26.820000,Pino Marittimo,True,0.050000,0.697424,15.000000,400.000000,4.620000,0.020000
Capistrano,14b,38,5,,28,5,26.988000,Pino Marittimo,True,0.060000,0.813413,15.000000,400.000000,4.290000,0.020000
Capistrano,14b,38,6,,30,6,27.145000,Pino Marittimo,True,0.070000,0.938733,15.000000,400.000000,4.000000,0.030000
Capistrano,14b,38,7,,48,9,28.211000,Pino Marittimo,True,0.180000,2.492555,15.000000,200.000000,1.250000,0.020000
Capistrano,14b,38,8,,44,9,28.013000,Pino Marittimo,True,0.150000,2.080235,15.000000,200.000000,1.360000,0.020000
Capistrano,14b,38,9,,26,5,26.820000,Pino Marittimo,True,0.050000,0.697424,15.000000,400.000000,4.620000,0.020000
Capistrano,14b,38,10,,34,7,27.429000,Pino Marittimo,True,0.090000,1.217473,15.000000,200.000000,1.760000,0.010000
Capistrano,14b,38,11,,42,8,27.908000,Pino Marittimo,True,0.140000,1.888593,15.000000,200.000000,1.430000,0.020000
Capistrano,14b,38,12,,30,6,27.145000,Pino Marittimo,True,0.070000,0.938733,15.000000,400.000000,4.000000,0.030000
Capistrano,14b,38,13,,34,7,27.429000,Pino Marittimo,True,0.090000,1.217473,15.000000,200.000000,1.760000,0.010000
Capistrano,14b,38,14,,52,10,28.392000,Pino Marittimo,True,0.210000,2.943516,15.000000,200.000000,1.150000,0.020000
Capistrano,14b,38,15,,18,3,18.000000,Ontano,True,0.030000,0.221268,20.000000,400.000000,8.890000,0.020000
Capistrano,14b,38,16,,16,3,18.000000,Ontano,True,0.020000,0.175334,20.000000,400.000000,10.000000,0.020000
Capistrano,14b,38,17,,22,4,18.000000,Ontano,True,0.040000,0.327238,20.000000,400.000000,7.270000,0.020000
Capistrano,14b,38,18,,16,3,18.000000,Ontano,True,0.020000,0.175334,20.000000,400.000000,10.000000,0.020000
Capistrano,14b,38,19,,18,3,18.000000,Ontano,True,0.030000,0.221268,20.000000,400.000000,8.890000,0.020000
Capistrano,14b,38,20,,22,4,18.000000,Ontano,True,0.040000,0.327238,20.000000,400.000000,7.270000,0.020000
Capistrano,14b,38,21,,18,3,18.000000,Ontano,True,0.030000,0.221268,20.000000,400.000000,8.890000,0.020000
Capistrano,14b,38,22,,16,3,18.000000,Ontano,True,0.020000,0.175334,20.000000,400.000000,10.000000,0.020000
Capistrano,14b,38,23,,10,2,18.000000,Castagno,True,0.010000,0.071190,20.000000,400.000000,16.000000,0.010000
Capistrano,14b,38,24,,12,2,18.000000,Castagno,True,0.010000,0.101606,20.000000,400.000000,13.330000,0.010000
Capistrano,14b,38,25,,8,1,18.000000,Castagno,True,0.010000,0.046033,20.000000,400.000000,20.000000,0.010000
Capistrano,14b,48,1,,68,13,29.000000,Pino Marittimo,True,0.360000,5.139141,15.000000,200.000000,0.880000,0.030000
Capistrano,14b,48,2,,42,8,27.908000,Pino Marittimo,True,0.140000,1.888593,15.000000,200.000000,1.430000,0.020000
Capistrano,14b,48,3,,45,9,28.064000,Pino Marittimo,True,0.160000,2.179684,15.000000,200.000000,1.330000,0.020000
Capistrano,14b,48,4,,26,5,18.000000,Ontano,True,0.050000,0.452010,20.000000,400.000000,6.150000,0.030000
Capistrano,14b,48,5,,18,3,18.000000,Ontano,True,0.030000,0.221268,20.000000,400.000000,8.890000,0.020000
Capistrano,14b,48,6,,12,2,18.000000,Ontano,True,0.010000,0.097565,20.000000,400.000000,13.330000,0.010000
Capistrano,14b,48,7,,65,13,28.898000,Pino Marittimo,True,0.330000,4.679443,15.000000,200.000000,0.920000,0.030000
Capistrano,14b,48,8,,67,13,28.967000,Pino Marittimo,True,0.350000,4.983515,15.000000,200.000000,0.900000,0.030000
Capistrano,14b,48,9,,16,3,18.000000,Ontano,True,0.020000,0.175334,20.000000,400.000000,10.000000,0.020000
Capistrano,14b,48,10,,16,3,18.000000,Ontano,True,0.020000,0.175334,20.000000,400.000000,10.000000,0.020000
Capistrano,14b,48,11,,14,3,18.000000,Ontano,True,0.020000,0.134099,20.000000,400.000000,11.430000,0.020000
Capistrano,14b,48,12,,12,2,18.000000,Ontano,True,0.010000,0.097565,20.000000,400.000000,13.330000,0.010000
Capistrano,14b,48,13,,16,3,18.000000,Ontano,True,0.020000,0.175334,20.000000,400.000000,10.000000,0.020000
Capistrano,14b,48,14,,8,1,18.000000,Ontano,True,0.010000,0.038598,20.000000,400.000000,20.000000,0.010000
Capistrano,14b,48,15,,32,6,18.000000,Ontano,True,0.080000,0.674419,20.000000,200.000000,2.500000,0.020000
Capistrano,14b,48,16,,61,12,28.754000,Pino Marittimo,True,0.290000,4.101066,15.000000,200.000000,0.980000,0.030000
Capistrano,14b,48,17,,42,8,27.908000,Pino Marittimo,True,0.140000,1.888593,15.000000,200.000000,1.430000,0.020000
Capistrano,14b,48,18,,20,4,18.000000,Ciliegio,True,0.030000,0.234945,22.000000,400.000000,8.800000,0.020000
Capistrano,14b,48,19,,27,5,18.915000,Abete,True,0.060000,0.530666,22.000000,400.000000,6.520000,0.030000
Capistrano,14b,48,20,,32,6,27.291000,Pino Marittimo,True,0.080000,1.073383,15.000000,200.000000,1.880000,0.010000
Capistrano,14b,48,21,,46,9,28.114000,Pino Marittimo,True,0.170000,2.281553,15.000000,200.000000,1.300000,0.020000
Capistrano,14b,48,22,,38,7,27.681000,Pino Marittimo,True,0.110000,1.533979,15.000000,200.000000,1.580000,0.020000
Capistrano,14b,48,23,,54,11,28.478000,Pino Marittimo,True,0.230000,3.183665,15.000000,200.000000,1.110000,0.020000
Capistrano,14b,48,24,,32,6,18.000000,Ontano,True,0.080000,0.674419,20.000000,200.000000,2.500000,0.020000
Capistrano,14b,48,25,,30,6,18.000000,Ontano,True,0.070000,0.595582,20.000000,400.000000,5.330000,0.030000
Capistrano,14b,49,1,1,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,1,2,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,1,3,10,2,8.000000,Castagno,False,0.010000,0.034666,,,2.000000,0.000000
Capistrano,14b,49,1,4,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,2,1,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,2,2,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,2,3,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,2,4,10,2,8.000000,Castagno,False,0.010000,0.034666,,,2.000000,0.000000
Capistrano,14b,49,2,5,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,3,1,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,3,2,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,3,3,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,3,4,10,2,8.000000,Castagno,False,0.010000,0.034666,,,2.000000,0.000000
Capistrano,14b,49,4,1,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,4,2,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,4,3,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,4,4,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,4,5,10,2,8.000000,Castagno,False,0.010000,0.034666,,,2.000000,0.000000
Capistrano,14b,49,5,1,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,5,2,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,5,3,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,5,4,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,6,1,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,6,2,8,1,6.000000,Castagno,False,0.010000,0.017982,,,2.000000,0.000000
Capistrano,14b,49,6,3,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,6,4,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,6,5,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,7,1,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,7,2,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,7,3,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,8,1,10,2,8.000000,Castagno,False,0.010000,0.034666,,,2.000000,0.000000
Capistrano,14b,49,8,2,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,8,3,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,9,1,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,9,2,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,9,3,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,9,4,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,10,1,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,10,2,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,11,1,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,11,3,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,11,4,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
Capistrano,14b,49,11,5,6,1,6.000000,Castagno,False,0.000000,0.010357,,,2.000000,0.000000
Capistrano,14b,49,12,1,10,2,8.000000,Castagno,False,0.010000,0.034666,,,2.000000,0.000000
Capistrano,14b,49,12,2,8,1,8.000000,Castagno,False,0.010000,0.022658,,,2.000000,0.000000
