Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a)
Serra,18,28,5,,31,6,23.206106,Abete,True,0.080000,0.854325,25.000000,200.000000,3.230000,0.030000
Serra,18,28,6,,32,6,23.600336,Abete,True,0.080000,0.925314,25.000000,200.000000,3.130000,0.030000
Serra,18,28,7,,83,16,35.435228,Abete,True,0.540000,9.267577,25.000000,200.000000,1.200000,0.080000
Serra,18,28,8,,48,9,28.635077,Abete,True,0.180000,2.513569,25.000000,200.000000,2.080000,0.050000
Serra,18,28,9,,42,8,26.976991,Abete,True,0.140000,1.815452,25.000000,200.000000,2.380000,0.040000
Serra,18,28,10,,38,7,25.734235,Abete,True,0.110000,1.419331,25.000000,200.000000,2.630000,0.040000
Serra,18,28,11,,59,12,31.197198,Abete,True,0.270000,4.130616,25.000000,200.000000,1.690000,0.060000
Serra,18,28,12,,36,7,25.062871,Abete,True,0.100000,1.241507,25.000000,200.000000,2.780000,0.030000
Serra,18,28,13,,30,6,22.798948,Abete,True,0.070000,0.786501,25.000000,200.000000,3.330000,0.030000
Serra,18,28,14,,40,8,26.371154,Abete,True,0.130000,1.610582,25.000000,200.000000,2.500000,0.040000
Serra,18,28,15,,35,7,24.713068,Abete,True,0.100000,1.157567,25.000000,200.000000,2.860000,0.030000
Serra,18,28,16,,23,4,21.139934,Castagno,True,0.040000,0.423576,30.000000,200.000000,5.220000,0.030000
Serra,18,28,17,,14,3,13.335303,Abete,True,0.020000,0.102645,25.000000,200.000000,7.140000,0.010000
Serra,18,28,18,,23,4,19.499659,Abete,True,0.040000,0.397637,25.000000,200.000000,4.350000,0.020000
Serra,18,28,19,,18,3,16.455924,Abete,True,0.030000,0.207081,25.000000,200.000000,5.560000,0.020000
Serra,18,28,20,,21,4,18.370044,Abete,True,0.030000,0.313065,25.000000,200.000000,4.760000,0.020000
Serra,18,28,21,,23,4,19.499659,Abete,True,0.040000,0.397637,25.000000,200.000000,4.350000,0.020000
Serra,18,28,22,,38,7,24.149774,Castagno,True,0.110000,1.299972,25.000000,200.000000,2.630000,0.040000
Serra,18,28,23,,32,6,23.600336,Abete,True,0.080000,0.925314,30.000000,200.000000,3.750000,0.040000
Serra,18,28,24,,43,8,27.269174,Abete,True,0.150000,1.923051,25.000000,200.000000,2.330000,0.040000
Serra,18,28,25,,45,9,27.833689,Abete,True,0.160000,2.148691,25.000000,200.000000,2.220000,0.040000
Serra,18,28,26,,39,8,26.056778,Abete,True,0.120000,1.513266,25.000000,200.000000,2.560000,0.040000
Serra,18,28,27,,33,6,23.982434,Abete,True,0.090000,0.999498,25.000000,200.000000,3.030000,0.030000
Serra,18,28,28,,33,6,23.982434,Abete,True,0.090000,0.999498,25.000000,200.000000,3.030000,0.030000
Serra,18,28,29,,30,6,22.798948,Abete,True,0.070000,0.786501,25.000000,200.000000,3.330000,0.030000
Serra,18,28,30,,25,5,20.535025,Abete,True,0.050000,0.493747,25.000000,200.000000,4.000000,0.020000
Serra,18,28,31,,29,6,22.377986,Abete,True,0.070000,0.721812,25.000000,200.000000,3.450000,0.030000
Serra,18,28,32,,24,5,20.028130,Abete,True,0.050000,0.444230,25.000000,200.000000,4.170000,0.020000
Serra,18,28,33,,17,3,15.746177,Abete,True,0.020000,0.177129,25.000000,200.000000,5.880000,0.020000
Serra,18,28,34,,21,4,18.370044,Abete,True,0.030000,0.313065,25.000000,200.000000,4.760000,0.020000
Serra,18,28,35,,32,6,23.600336,Abete,True,0.080000,0.925314,25.000000,200.000000,3.130000,0.030000
Serra,18,28,36,,20,4,19.533110,Faggio,True,0.030000,0.305255,25.000000,200.000000,5.000000,0.020000
Serra,18,28,37,,29,6,22.377986,Abete,True,0.070000,0.721812,25.000000,200.000000,3.450000,0.030000
Serra,18,28,38,,23,4,19.499659,Abete,True,0.040000,0.397637,25.000000,200.000000,4.350000,0.020000
Serra,18,28,39,,12,2,11.421183,Abete,True,0.010000,0.065181,25.000000,200.000000,8.330000,0.010000
Serra,18,28,40,,35,7,23.656789,Castagno,True,0.100000,1.082513,30.000000,200.000000,3.430000,0.040000
Serra,18,28,41,,42,8,26.976991,Abete,True,0.140000,1.815452,25.000000,200.000000,2.380000,0.040000
Serra,18,28,42,,29,6,22.377986,Abete,True,0.070000,0.721812,25.000000,200.000000,3.450000,0.030000
Serra,18,28,43,,43,8,27.269174,Abete,True,0.150000,1.923051,25.000000,200.000000,2.330000,0.040000
Serra,18,28,44,,49,10,28.891111,Abete,True,0.190000,2.642320,25.000000,200.000000,2.040000,0.050000
Serra,18,28,45,,41,8,26.677767,Abete,True,0.130000,1.711303,25.000000,200.000000,2.440000,0.040000
Serra,18,28,46,,49,10,28.891111,Abete,True,0.190000,2.642320,25.000000,200.000000,2.040000,0.050000
Serra,18,28,47,,42,8,26.976991,Abete,True,0.140000,1.815452,25.000000,200.000000,2.380000,0.040000
Serra,18,28,48,,22,4,18.947692,Abete,True,0.040000,0.353929,25.000000,200.000000,4.550000,0.020000
Serra,18,28,49,,35,7,23.656789,Castagno,True,0.100000,1.082513,30.000000,200.000000,3.430000,0.040000
Serra,18,28,50,,45,9,27.833689,Abete,True,0.160000,2.148691,25.000000,200.000000,2.220000,0.040000
Serra,18,28,51,,46,9,28.106606,Abete,True,0.170000,2.266774,25.000000,200.000000,2.170000,0.040000
Serra,18,28,52,,52,10,29.628984,Abete,True,0.210000,3.050226,25.000000,200.000000,1.920000,0.050000
Serra,18,28,53,,23,4,19.499659,Abete,True,0.040000,0.397637,25.000000,200.000000,4.350000,0.020000
Serra,18,29,1,,51,10,29.387865,Abete,True,0.200000,2.910630,25.000000,200.000000,1.960000,0.060000
Serra,18,29,2,,58,11,30.984933,Abete,True,0.260000,3.965095,25.000000,200.000000,1.720000,0.070000
Serra,18,29,3,,39,8,26.056778,Abete,True,0.120000,1.513266,25.000000,200.000000,2.560000,0.050000
Serra,18,29,4,,45,9,25.163319,Castagno,True,0.160000,1.892616,30.000000,200.000000,2.670000,0.060000
Serra,18,29,5,,45,9,27.833689,Abete,True,0.160000,2.148691,25.000000,200.000000,2.220000,0.050000
Serra,18,29,6,,57,11,30.768976,Abete,True,0.260000,3.803329,25.000000,200.000000,1.750000,0.070000
Serra,18,29,7,,41,8,26.677767,Abete,True,0.130000,1.711303,25.000000,200.000000,2.440000,0.050000
Serra,18,29,8,,61,12,31.611143,Abete,True,0.290000,4.472984,25.000000,200.000000,1.640000,0.070000
Serra,18,29,9,,16,3,14.993389,Abete,True,0.020000,0.149778,25.000000,200.000000,6.250000,0.020000
Serra,18,29,10,,21,4,18.370044,Abete,True,0.030000,0.313065,25.000000,200.000000,4.760000,0.020000
Serra,18,29,11,,30,6,22.798948,Abete,True,0.070000,0.786501,25.000000,200.000000,3.330000,0.040000
Serra,18,29,12,,29,6,22.377986,Abete,True,0.070000,0.721812,25.000000,200.000000,3.450000,0.030000
Serra,18,29,13,,50,10,29.141972,Abete,True,0.200000,2.774668,25.000000,200.000000,2.000000,0.060000
Serra,18,29,14,,30,6,22.798948,Abete,True,0.070000,0.786501,25.000000,200.000000,3.330000,0.040000
Serra,18,29,15,,64,13,32.207283,Abete,True,0.320000,5.015084,25.000000,200.000000,1.560000,0.080000
Serra,18,29,16,,43,8,27.269174,Abete,True,0.150000,1.923051,25.000000,200.000000,2.330000,0.050000
Serra,18,29,17,,35,7,24.713068,Abete,True,0.100000,1.157567,25.000000,200.000000,2.860000,0.040000
Serra,18,29,18,,17,3,15.746177,Abete,True,0.020000,0.177129,25.000000,200.000000,5.880000,0.020000
Serra,18,29,19,,31,6,23.206106,Abete,True,0.080000,0.854325,25.000000,200.000000,3.230000,0.040000
Serra,18,29,20,,21,4,18.370044,Abete,True,0.030000,0.313065,25.000000,200.000000,4.760000,0.020000
Serra,18,29,21,,37,7,25.403090,Abete,True,0.110000,1.328754,25.000000,200.000000,2.700000,0.040000
Serra,18,29,22,,25,5,20.535025,Abete,True,0.050000,0.493747,25.000000,200.000000,4.000000,0.030000
Serra,18,29,23,,30,6,22.798948,Abete,True,0.070000,0.786501,25.000000,200.000000,3.330000,0.040000
Serra,18,29,24,,31,6,23.206106,Abete,True,0.080000,0.854325,25.000000,200.000000,3.230000,0.040000
Serra,18,29,25,,85,17,35.730889,Abete,True,0.570000,9.799684,25.000000,200.000000,1.180000,0.100000
Serra,18,29,26,,57,11,30.768976,Abete,True,0.260000,3.803329,25.000000,200.000000,1.750000,0.070000
Serra,18,29,27,,51,10,36.229422,Douglas,True,0.200000,3.196156,25.000000,200.000000,1.960000,0.060000
Serra,18,29,28,,63,12,38.789263,Douglas,True,0.310000,5.202085,25.000000,200.000000,1.590000,0.070000
Serra,18,29,29,,22,4,20.377063,Faggio,True,0.040000,0.385104,30.000000,200.000000,5.450000,0.030000
Serra,18,29,30,,33,6,23.982434,Abete,True,0.090000,0.999498,25.000000,200.000000,3.030000,0.040000
Serra,18,29,31,,42,8,26.976991,Abete,True,0.140000,1.815452,25.000000,200.000000,2.380000,0.050000
Serra,18,29,32,,37,7,25.403090,Abete,True,0.110000,1.328754,25.000000,200.000000,2.700000,0.040000
Serra,18,29,33,,58,11,30.984933,Abete,True,0.260000,3.965095,25.000000,200.000000,1.720000,0.070000
Serra,18,29,34,,30,6,22.798948,Abete,True,0.070000,0.786501,25.000000,200.000000,3.330000,0.040000
Serra,18,29,35,,46,9,28.106606,Abete,True,0.170000,2.266774,25.000000,200.000000,2.170000,0.050000
Serra,18,29,36,,41,8,26.677767,Abete,True,0.130000,1.711303,25.000000,200.000000,2.440000,0.050000
Serra,18,29,37,,43,8,27.269174,Abete,True,0.150000,1.923051,25.000000,200.000000,2.330000,0.050000
Serra,18,29,38,,49,10,28.891111,Abete,True,0.190000,2.642320,25.000000,200.000000,2.040000,0.060000
Serra,18,29,39,,64,13,32.207283,Abete,True,0.320000,5.015084,25.000000,200.000000,1.560000,0.080000
Serra,18,29,40,,41,8,26.677767,Abete,True,0.130000,1.711303,25.000000,200.000000,2.440000,0.050000
Serra,18,29,41,,41,8,26.677767,Abete,True,0.130000,1.711303,25.000000,200.000000,2.440000,0.050000
Serra,18,29,42,,34,7,24.353124,Abete,True,0.090000,1.076907,25.000000,200.000000,2.940000,0.040000
Serra,18,29,43,,42,8,26.976991,Abete,True,0.140000,1.815452,25.000000,200.000000,2.380000,0.050000
Serra,18,29,44,,35,7,24.713068,Abete,True,0.100000,1.157567,25.000000,200.000000,2.860000,0.040000
Serra,18,29,45,,42,8,26.976991,Abete,True,0.140000,1.815452,25.000000,200.000000,2.380000,0.050000
Serra,18,30,1,,56,11,28.650184,Faggio,True,0.250000,3.501699,35.000000,200.000000,2.500000,0.090000
Serra,18,30,2,,90,18,36.440637,Abete,True,0.640000,11.202123,30.000000,200.000000,1.330000,0.140000
Serra,18,30,3,,95,19,37.112000,Abete,True,0.710000,12.708730,30.000000,200.000000,1.260000,0.150000
Serra,18,30,4,,85,17,35.730889,Abete,True,0.570000,9.799684,30.000000,200.000000,1.410000,0.140000
Serra,18,30,5,,31,6,23.413770,Faggio,True,0.080000,0.877549,35.000000,200.000000,4.520000,0.050000
Serra,18,30,6,,56,11,30.549197,Abete,True,0.250000,3.645300,30.000000,200.000000,2.140000,0.090000
Serra,18,30,7,,47,9,25.423995,Castagno,True,0.170000,2.084245,35.000000,200.000000,2.980000,0.090000
Serra,18,30,8,,45,9,27.833689,Abete,True,0.160000,2.148691,30.000000,200.000000,2.670000,0.080000
Serra,18,30,9,,36,7,25.062871,Abete,True,0.100000,1.241507,30.000000,200.000000,3.330000,0.050000
Serra,18,30,10,,42,8,26.976991,Abete,True,0.140000,1.815452,30.000000,200.000000,2.860000,0.080000
Serra,18,30,11,,50,10,29.141972,Abete,True,0.200000,2.774668,30.000000,200.000000,2.400000,0.090000
Serra,18,30,12,,29,6,22.377986,Abete,True,0.070000,0.721812,30.000000,200.000000,4.140000,0.040000
Serra,18,30,13,,26,5,21.022036,Abete,True,0.050000,0.546228,30.000000,200.000000,4.620000,0.040000
Serra,18,30,14,,41,8,26.677767,Abete,True,0.130000,1.711303,30.000000,200.000000,2.930000,0.070000
Serra,18,30,15,,52,10,29.628984,Abete,True,0.210000,3.050226,30.000000,200.000000,2.310000,0.100000
Serra,18,30,16,,180,36,45.047584,Abete,True,2.540000,55.293263,30.000000,200.000000,0.670000,0.340000
Serra,18,30,17,,28,5,22.319133,Castagno,True,0.060000,0.657955,35.000000,200.000000,5.000000,0.040000
Serra,18,37,1,,43,8,34.162430,Douglas,True,0.150000,2.150560,35.000000,200.000000,3.260000,0.080000
Serra,18,37,2,,61,12,31.611143,Abete,True,0.290000,4.472984,35.000000,200.000000,2.300000,0.110000
Serra,18,37,3,,64,13,32.207283,Abete,True,0.320000,5.015084,35.000000,200.000000,2.190000,0.120000
Serra,18,37,4,,67,13,39.534987,Douglas,True,0.350000,5.991119,35.000000,200.000000,2.090000,0.130000
Serra,18,37,5,,59,12,37.994604,Douglas,True,0.270000,4.473822,35.000000,200.000000,2.370000,0.110000
Serra,18,37,6,,36,7,25.062871,Abete,True,0.100000,1.241507,35.000000,200.000000,3.890000,0.070000
Serra,18,37,7,,68,13,39.714460,Douglas,True,0.360000,6.197968,35.000000,200.000000,2.060000,0.130000
Serra,18,37,8,,53,10,36.695410,Douglas,True,0.220000,3.493501,35.000000,200.000000,2.640000,0.100000
Serra,18,37,9,,51,10,29.387865,Abete,True,0.200000,2.910630,35.000000,200.000000,2.750000,0.100000
Serra,18,37,10,,24,5,20.028130,Abete,True,0.050000,0.444230,35.000000,200.000000,5.830000,0.040000
Serra,18,37,11,,56,11,37.362415,Douglas,True,0.250000,3.966997,35.000000,200.000000,2.500000,0.100000
Serra,18,37,12,,45,9,34.713171,Douglas,True,0.160000,2.390661,35.000000,200.000000,3.110000,0.080000
Serra,18,37,13,,35,7,24.713068,Abete,True,0.100000,1.157567,35.000000,200.000000,4.000000,0.070000
Serra,18,37,14,,44,9,27.554640,Abete,True,0.150000,2.034124,35.000000,200.000000,3.180000,0.080000
Serra,18,37,15,,19,4,19.078918,Faggio,True,0.030000,0.269183,40.000000,200.000000,8.420000,0.040000
Serra,18,37,16,,21,4,19.965137,Faggio,True,0.030000,0.343884,40.000000,200.000000,7.620000,0.040000
Serra,18,37,17,,57,11,30.768976,Abete,True,0.260000,3.803329,35.000000,200.000000,2.460000,0.110000
Serra,18,37,18,,58,11,30.984933,Abete,True,0.260000,3.965095,35.000000,200.000000,2.410000,0.110000
Serra,18,37,19,,46,9,28.106606,Abete,True,0.170000,2.266774,35.000000,200.000000,3.040000,0.090000
Serra,18,37,20,,38,7,32.664946,Douglas,True,0.110000,1.611041,35.000000,200.000000,3.680000,0.070000
Serra,18,37,21,,43,8,27.269174,Abete,True,0.150000,1.923051,35.000000,200.000000,3.260000,0.080000
Serra,18,37,22,,55,11,30.325458,Abete,True,0.240000,3.490992,35.000000,200.000000,2.550000,0.100000
Serra,18,37,23,,54,11,30.097613,Abete,True,0.230000,3.340389,35.000000,200.000000,2.590000,0.100000
Serra,18,37,24,,51,10,36.229422,Douglas,True,0.200000,3.196156,35.000000,200.000000,2.750000,0.100000
Serra,18,37,25,,46,9,28.106606,Abete,True,0.170000,2.266774,35.000000,200.000000,3.040000,0.090000
Serra,18,37,26,,47,9,28.373653,Abete,True,0.170000,2.388393,35.000000,200.000000,2.980000,0.090000
Serra,18,37,27,,42,8,26.976991,Abete,True,0.140000,1.815452,35.000000,200.000000,3.330000,0.080000
Serra,18,37,28,,56,11,30.549197,Abete,True,0.250000,3.645300,35.000000,200.000000,2.500000,0.100000
Serra,18,37,29,,31,6,23.206106,Abete,True,0.080000,0.854325,35.000000,200.000000,4.520000,0.060000
Serra,18,37,30,,52,10,29.628984,Abete,True,0.210000,3.050226,35.000000,200.000000,2.690000,0.100000
Serra,18,37,31,,28,5,21.942250,Abete,True,0.060000,0.660226,35.000000,200.000000,5.000000,0.050000
Serra,18,37,32,,54,11,30.097613,Abete,True,0.230000,3.340389,35.000000,200.000000,2.590000,0.100000
Serra,18,37,33,,76,15,41.061870,Douglas,True,0.450000,7.992690,35.000000,200.000000,1.840000,0.140000
Serra,18,37,34,,63,12,32.011733,Abete,True,0.310000,4.830557,35.000000,200.000000,2.220000,0.120000
Serra,18,37,35,,21,4,25.480454,Douglas,True,0.030000,0.392267,35.000000,200.000000,6.670000,0.040000
Serra,18,37,36,,34,7,24.353124,Abete,True,0.090000,1.076907,35.000000,200.000000,4.120000,0.060000
Serra,18,37,37,,60,12,31.405895,Abete,True,0.280000,4.299907,35.000000,200.000000,2.330000,0.110000
Serra,18,37,38,,32,6,23.600336,Abete,True,0.080000,0.925314,35.000000,200.000000,4.380000,0.060000
Serra,18,37,39,,50,10,35.989529,Douglas,True,0.200000,3.052933,35.000000,200.000000,2.800000,0.090000
Serra,18,37,40,,44,9,27.554640,Abete,True,0.150000,2.034124,35.000000,200.000000,3.180000,0.080000
Serra,18,37,41,,62,12,38.595431,Douglas,True,0.300000,5.014354,35.000000,200.000000,2.260000,0.120000
Serra,18,37,42,,50,10,35.989529,Douglas,True,0.200000,3.052933,35.000000,200.000000,2.800000,0.090000
Serra,18,37,43,,57,11,37.576832,Douglas,True,0.260000,4.132217,35.000000,200.000000,2.460000,0.110000
Serra,18,37,44,,56,11,30.549197,Abete,True,0.250000,3.645300,35.000000,200.000000,2.500000,0.100000
Serra,18,37,45,,29,6,22.377986,Abete,True,0.070000,0.721812,35.000000,200.000000,4.830000,0.050000
Serra,18,37,46,,26,5,21.022036,Abete,True,0.050000,0.546228,35.000000,200.000000,5.380000,0.050000
Serra,18,37,47,,36,7,32.009965,Douglas,True,0.100000,1.419107,35.000000,200.000000,3.890000,0.070000
Serra,18,37,48,,69,14,39.891313,Douglas,True,0.370000,6.408676,35.000000,200.000000,2.030000,0.130000
Serra,19,22,1,,37,7,25.403090,Abete,True,0.110000,1.328754,35.000000,200.000000,3.780000,0.060000
Serra,19,22,2,,62,12,31.813053,Abete,True,0.300000,4.649862,35.000000,200.000000,2.260000,0.100000
Serra,19,22,3,,56,11,30.549197,Abete,True,0.250000,3.645300,35.000000,200.000000,2.500000,0.090000
Serra,19,22,4,,31,6,23.206106,Abete,True,0.080000,0.854325,35.000000,200.000000,4.520000,0.050000
Serra,19,22,5,,95,19,37.112000,Abete,True,0.710000,12.708730,35.000000,200.000000,1.470000,0.160000
Serra,19,22,6,,36,7,25.062871,Abete,True,0.100000,1.241507,35.000000,200.000000,3.890000,0.060000
Serra,19,22,7,,58,11,30.984933,Abete,True,0.260000,3.965095,35.000000,200.000000,2.410000,0.100000
Serra,19,22,8,,39,8,26.056778,Abete,True,0.120000,1.513266,35.000000,200.000000,3.590000,0.060000
Serra,19,22,9,,37,7,25.403090,Abete,True,0.110000,1.328754,35.000000,200.000000,3.780000,0.060000
Serra,19,22,10,,49,10,28.891111,Abete,True,0.190000,2.642320,35.000000,200.000000,2.860000,0.080000
Serra,19,22,11,,33,6,23.982434,Abete,True,0.090000,0.999498,35.000000,200.000000,4.240000,0.050000
Serra,19,22,12,,66,13,32.589381,Abete,True,0.340000,5.395692,35.000000,200.000000,2.120000,0.110000
Serra,19,22,13,,37,7,25.403090,Abete,True,0.110000,1.328754,35.000000,200.000000,3.780000,0.060000
Serra,19,22,14,,30,6,22.798948,Abete,True,0.070000,0.786501,35.000000,200.000000,4.670000,0.050000
Serra,19,22,15,,100,20,37.748919,Abete,True,0.790000,14.320777,35.000000,200.000000,1.400000,0.160000
Serra,19,22,16,,49,10,28.891111,Abete,True,0.190000,2.642320,35.000000,200.000000,2.860000,0.080000
Serra,19,22,17,,41,8,26.677767,Abete,True,0.130000,1.711303,35.000000,200.000000,3.410000,0.070000
Serra,19,22,18,,35,7,24.713068,Abete,True,0.100000,1.157567,35.000000,200.000000,4.000000,0.060000
Serra,19,22,19,,30,6,22.798948,Abete,True,0.070000,0.786501,35.000000,200.000000,4.670000,0.050000
Serra,19,36,1,,49,10,28.891111,Abete,True,0.190000,2.642320,35.000000,200.000000,2.860000,0.090000
Serra,19,36,2,,31,6,23.413770,Faggio,True,0.080000,0.877549,40.000000,200.000000,5.160000,0.060000
Serra,19,36,3,,48,9,28.635077,Abete,True,0.180000,2.513569,35.000000,200.000000,2.920000,0.080000
Serra,19,36,4,,62,12,31.813053,Abete,True,0.300000,4.649862,35.000000,200.000000,2.260000,0.110000
Serra,19,36,5,,42,8,26.976991,Abete,True,0.140000,1.815452,35.000000,200.000000,3.330000,0.070000
Serra,19,36,6,,68,13,32.960071,Abete,True,0.360000,5.791802,35.000000,200.000000,2.060000,0.120000
Serra,19,36,7,,45,9,27.833689,Abete,True,0.160000,2.148691,35.000000,200.000000,3.110000,0.080000
Serra,19,36,8,,45,9,27.833689,Abete,True,0.160000,2.148691,35.000000,200.000000,3.110000,0.080000
Serra,19,36,9,,55,11,30.325458,Abete,True,0.240000,3.490992,35.000000,200.000000,2.550000,0.100000
Serra,19,36,10,,25,5,21.509002,Faggio,True,0.050000,0.524623,40.000000,200.000000,6.400000,0.050000
Serra,19,36,11,,33,6,23.967375,Faggio,True,0.090000,1.017816,40.000000,200.000000,4.850000,0.070000
Serra,19,36,12,,37,7,25.403090,Abete,True,0.110000,1.328754,35.000000,200.000000,3.780000,0.070000
Serra,19,36,13,,38,7,25.734235,Abete,True,0.110000,1.419331,35.000000,200.000000,3.680000,0.070000
Serra,19,36,14,,21,4,19.965137,Faggio,True,0.030000,0.343884,40.000000,200.000000,7.620000,0.040000
Serra,19,36,15,,33,6,23.982434,Abete,True,0.090000,0.999498,35.000000,200.000000,4.240000,0.060000
Serra,19,36,16,,58,11,30.984933,Abete,True,0.260000,3.965095,35.000000,200.000000,2.410000,0.100000
Serra,19,36,17,,51,10,29.387865,Abete,True,0.200000,2.910630,35.000000,200.000000,2.750000,0.090000
Serra,19,36,18,,47,9,28.373653,Abete,True,0.170000,2.388393,35.000000,200.000000,2.980000,0.080000
Serra,19,36,19,,32,6,23.600336,Abete,True,0.080000,0.925314,35.000000,200.000000,4.380000,0.060000
Serra,19,36,20,,19,4,19.078918,Faggio,True,0.030000,0.269183,40.000000,200.000000,8.420000,0.040000
Serra,19,36,21,,46,9,28.106606,Abete,True,0.170000,2.266774,35.000000,200.000000,3.040000,0.080000
Serra,19,36,22,,36,7,25.062871,Abete,True,0.100000,1.241507,35.000000,200.000000,3.890000,0.060000
Serra,19,36,23,,45,9,27.833689,Abete,True,0.160000,2.148691,35.000000,200.000000,3.110000,0.080000
Serra,19,36,24,,50,10,29.141972,Abete,True,0.200000,2.774668,35.000000,200.000000,2.800000,0.090000
Serra,19,36,25,,56,11,30.549197,Abete,True,0.250000,3.645300,35.000000,200.000000,2.500000,0.100000
Serra,19,36,26,,46,9,26.908354,Faggio,True,0.170000,2.219404,40.000000,200.000000,3.480000,0.090000
Serra,19,36,27,,32,6,23.600336,Abete,True,0.080000,0.925314,35.000000,200.000000,4.380000,0.060000
Serra,19,36,28,,55,11,30.325458,Abete,True,0.240000,3.490992,35.000000,200.000000,2.550000,0.100000
Serra,19,36,29,,28,5,21.942250,Abete,True,0.060000,0.660226,35.000000,200.000000,5.000000,0.050000
Serra,19,36,30,,89,18,36.301896,Abete,True,0.620000,10.913343,35.000000,200.000000,1.570000,0.160000
Serra,19,36,31,,13,2,15.718614,Faggio,True,0.010000,0.104320,40.000000,200.000000,12.310000,0.030000
Serra,19,36,32,,20,4,19.533110,Faggio,True,0.030000,0.305255,40.000000,200.000000,8.000000,0.040000
Serra,19,36,33,,52,10,29.628984,Abete,True,0.210000,3.050226,35.000000,200.000000,2.690000,0.090000
Serra,19,36,34,,56,11,30.549197,Abete,True,0.250000,3.645300,35.000000,200.000000,2.500000,0.100000
Serra,19,36,35,,22,4,20.377063,Faggio,True,0.040000,0.385104,35.000000,200.000000,6.360000,0.040000
Serra,19,36,36,,32,6,23.600336,Abete,True,0.080000,0.925314,35.000000,200.000000,4.380000,0.060000
Serra,19,36,37,,55,11,30.325458,Abete,True,0.240000,3.490992,35.000000,200.000000,2.550000,0.100000
Serra,19,36,38,,22,4,18.947692,Abete,True,0.040000,0.353929,35.000000,200.000000,6.360000,0.040000
Serra,19,36,39,,72,14,33.669819,Abete,True,0.410000,6.630974,35.000000,200.000000,1.940000,0.130000
Serra,19,36,40,,44,9,27.554640,Abete,True,0.150000,2.034124,35.000000,200.000000,3.180000,0.080000
Serra,19,36,41,,21,4,18.370044,Abete,True,0.030000,0.313065,35.000000,200.000000,6.670000,0.040000
Serra,19,36,42,,8,1,11.419539,Faggio,True,0.010000,0.029289,35.000000,200.000000,17.500000,0.010000
Serra,19,36,43,,24,5,21.395061,Castagno,True,0.050000,0.465977,40.000000,200.000000,6.670000,0.050000
Serra,19,36,44,,51,10,29.387865,Abete,True,0.200000,2.910630,35.000000,200.000000,2.750000,0.090000
Serra,19,36,45,,35,7,24.713068,Abete,True,0.100000,1.157567,35.000000,200.000000,4.000000,0.060000
Serra,19,36,46,,40,8,26.371154,Abete,True,0.130000,1.610582,35.000000,200.000000,3.500000,0.070000
Serra,19,36,47,,39,8,26.056778,Abete,True,0.120000,1.513266,35.000000,200.000000,3.590000,0.070000
Serra,19,36,48,,31,6,23.206106,Abete,True,0.080000,0.854325,35.000000,200.000000,4.520000,0.050000
Serra,19,36,49,,44,9,27.554640,Abete,True,0.150000,2.034124,35.000000,200.000000,3.180000,0.080000
Serra,19,36,50,,58,11,28.960911,Faggio,True,0.260000,3.796957,35.000000,200.000000,2.410000,0.100000
Serra,19,36,51,,67,13,32.776109,Abete,True,0.350000,5.591802,35.000000,200.000000,2.090000,0.120000
Serra,19,36,52,,51,10,29.387865,Abete,True,0.200000,2.910630,35.000000,200.000000,2.750000,0.090000
Serra,19,36,53,,51,10,29.387865,Abete,True,0.200000,2.910630,35.000000,200.000000,2.750000,0.090000
Serra,19,36,54,,50,10,29.141972,Abete,True,0.200000,2.774668,35.000000,200.000000,2.800000,0.090000
Serra,19,36,55,,46,9,28.106606,Abete,True,0.170000,2.266774,35.000000,200.000000,3.040000,0.080000
Serra,19,36,56,,49,10,28.891111,Abete,True,0.190000,2.642320,35.000000,200.000000,2.860000,0.090000
Serra,19,36,57,,71,14,33.496149,Abete,True,0.400000,6.415278,35.000000,200.000000,1.970000,0.120000
Serra,19,36,58,,48,9,28.635077,Abete,True,0.180000,2.513569,35.000000,200.000000,2.920000,0.080000
Serra,19,36,59,,76,15,34.341182,Abete,True,0.450000,7.533459,35.000000,200.000000,1.840000,0.130000
Serra,20,27,1,,49,10,35.744789,Douglas,True,0.190000,2.913321,40.000000,200.000000,3.270000,0.100000
Serra,20,27,2,,49,10,35.744789,Douglas,True,0.190000,2.913321,40.000000,200.000000,3.270000,0.100000
Serra,20,27,3,,46,9,34.979428,Douglas,True,0.170000,2.515992,40.000000,200.000000,3.480000,0.100000
Serra,20,27,4,,53,10,36.695410,Douglas,True,0.220000,3.493501,40.000000,200.000000,3.020000,0.110000
Serra,20,27,5,,49,10,35.744789,Douglas,True,0.190000,2.913321,40.000000,200.000000,3.270000,0.100000
Serra,20,27,6,,56,11,37.362415,Douglas,True,0.250000,3.966997,40.000000,200.000000,2.860000,0.120000
Serra,20,27,7,,63,12,29.693129,Faggio,True,0.310000,4.592916,42.000000,200.000000,2.670000,0.140000
Serra,20,27,8,,36,7,24.737843,Faggio,True,0.100000,1.250039,42.000000,200.000000,4.670000,0.080000
Serra,20,27,9,,20,4,24.889400,Douglas,True,0.030000,0.348332,40.000000,200.000000,8.000000,0.040000
Serra,20,27,10,,56,11,30.549197,Abete,True,0.250000,3.645300,35.000000,200.000000,2.500000,0.100000
