Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a),,
Fabrizia,2,14,35,,34,7,28,Faggio,TRUE,0.09,1.27,15,200,1.76,0.02,,
Fabrizia,2,14,36,,21,4,28,Faggio,TRUE,0.03,0.48,15,200,2.86,0.01,,
Fabrizia,2,14,37,,29,6,28,Faggio,TRUE,0.07,0.92,15,200,2.07,0.02,,
Fabrizia,2,14,38,,39,8,28,Faggio,TRUE,0.12,1.67,15,200,1.54,0.03,,
Fabrizia,2,14,39,,40,8,28,Faggio,TRUE,0.13,1.76,15,200,1.50,0.03,,
Fabrizia,2,14,40,,37,7,28,Faggio,TRUE,0.11,1.50,15,200,1.62,0.02,,
Fabrizia,2,14,41,,31,6,28,Faggio,TRUE,0.08,1.06,15,200,1.94,0.02,,
Fabrizia,2,14,42,,37,7,28,Faggio,TRUE,0.11,1.50,15,200,1.62,0.02,,
Fabrizia,2,14,43,,40,8,28,Faggio,TRUE,0.13,1.76,15,200,1.50,0.03,,
Fabrizia,2,14,44,,17,3,8,Abete,TRUE,0.02,0.09,12,200,2.82,0.00,,
Fabrizia,2,14,45,,13,2,7,Abete,TRUE,0.01,0.05,12,200,3.69,0.00,,
Fabrizia,2,14,46,,40,8,28,Faggio,TRUE,0.13,1.76,15,200,1.50,0.03,,
Fabrizia,2,14,47,,37,7,28,Faggio,TRUE,0.11,1.50,15,200,1.62,0.02,,
Fabrizia,2,14,48,,28,5,28,Faggio,TRUE,0.06,0.86,15,200,2.14,0.02,,
Fabrizia,2,14,49,,8,1,4,Abete,TRUE,0.01,0.01,15,200,7.50,0.00,,
Fabrizia,2,14,50,,44,9,28,Faggio,TRUE,0.15,2.13,15,200,1.36,0.03,,
Fabrizia,2,14,51,,25,5,28,Faggio,TRUE,0.05,0.69,15,200,2.40,0.02,,
Fabrizia,2,14,52,,8,1,4,Abete,TRUE,0.01,0.01,15,200,7.50,0.00,,
Fabrizia,2,14,53,,9,2,5,Abete,TRUE,0.01,0.02,12,200,5.33,0.00,,
Fabrizia,2,14,54,,8,1,4,Abete,TRUE,0.01,0.01,12,200,6.00,0.00,,
Fabrizia,2,14,55,,12,2,6,Abete,TRUE,0.01,0.03,15,200,5.00,0.00,,
Fabrizia,2,14,56,,28,5,28,Faggio,TRUE,0.06,0.86,15,200,2.14,0.02,,
Fabrizia,2,14,57,,36,7,28,Faggio,TRUE,0.10,1.42,15,200,1.67,0.02,,
Fabrizia,2,14,58,,10,2,5,Abete,TRUE,0.01,0.02,12,200,4.80,0.00,,
Fabrizia,2,14,59,,14,3,8,Abete,TRUE,0.02,0.06,12,200,3.43,0.00,,
Fabrizia,2,14,60,,37,7,28,Faggio,TRUE,0.11,1.50,15,200,1.62,0.02,,
Fabrizia,2,14,61,,8,1,4,Abete,TRUE,0.01,0.01,12,200,6.00,0.00,,
Fabrizia,2,14,62,,36,7,28,Faggio,TRUE,0.10,1.42,15,200,1.67,0.02,,
Fabrizia,2,14,63,,35,7,28,Faggio,TRUE,0.10,1.35,15,200,1.71,0.02,,
Fabrizia,2,14,64,,44,9,28,Faggio,TRUE,0.15,2.13,15,200,1.36,0.03,,
Fabrizia,2,14,65,,38,7,28,Faggio,TRUE,0.11,1.59,15,200,1.58,0.03,,
Fabrizia,2,14,66,,35,7,28,Faggio,TRUE,0.10,1.35,15,200,1.71,0.02,,
Fabrizia,2,14,67,,40,8,28,Faggio,TRUE,0.13,1.76,15,200,1.50,0.03,,
Fabrizia,2,14,68,,42,8,28,Faggio,TRUE,0.14,1.94,15,200,1.43,0.03,,
Fabrizia,2,14,69,,31,6,28,Faggio,TRUE,0.08,1.06,15,200,1.94,0.02,,
Fabrizia,2,14,70,,8,1,4,Abete,TRUE,0.01,0.01,12,200,6.00,0.00,,
Fabrizia,2,14,71,,40,8,28,Faggio,TRUE,0.13,1.76,15,200,1.50,0.03,,
Fabrizia,2,14,72,,35,7,28,Faggio,TRUE,0.10,1.35,15,200,1.71,0.02,,
Fabrizia,3,17,1,,21,4,28,Faggio,TRUE,0.03,0.48,25,200,4.76,0.02,,
Fabrizia,3,17,2,,53,10,28,Faggio,TRUE,0.22,3.09,25,200,1.89,0.06,,
Fabrizia,3,17,3,,71,14,28,Douglas,TRUE,0.40,5.54,20,200,1.13,0.06,,
Fabrizia,3,17,4,,80,16,28,Douglas,TRUE,0.50,7.03,20,200,1.00,0.07,,
Fabrizia,3,17,5,,60,12,28,Douglas,TRUE,0.28,3.96,20,200,1.33,0.05,,
Fabrizia,3,17,6,,80,16,28,Douglas,TRUE,0.50,7.03,20,200,1.00,0.07,,
Fabrizia,3,17,7,,50,10,28,Douglas,TRUE,0.20,2.75,20,200,1.60,0.04,,
Fabrizia,3,17,8,,49,10,28,Douglas,TRUE,0.19,2.64,20,200,1.63,0.04,,
Fabrizia,3,17,9,,34,7,28,Faggio,TRUE,0.09,1.27,25,200,2.94,0.04,,
Fabrizia,3,17,10,,46,9,28,Faggio,TRUE,0.17,2.33,25,200,2.17,0.05,,
Fabrizia,3,17,11,,58,11,28,Faggio,TRUE,0.26,3.70,25,200,1.72,0.06,,
Fabrizia,3,17,12,,32,6,28,Faggio,TRUE,0.08,1.13,25,200,3.13,0.04,,
Fabrizia,3,17,13,,29,6,28,Faggio,TRUE,0.07,0.92,25,200,3.45,0.03,,
Fabrizia,3,17,14,,42,8,28,Faggio,TRUE,0.14,1.94,25,200,2.38,0.05,,
Fabrizia,3,17,15,,55,11,28,Faggio,TRUE,0.24,3.32,25,200,1.82,0.06,,
Fabrizia,3,17,16,,46,9,28,Faggio,TRUE,0.17,2.33,25,200,2.17,0.05,,
Fabrizia,3,17,17,,48,9,28,Faggio,TRUE,0.18,2.53,25,200,2.08,0.05,,
Fabrizia,3,17,18,,42,8,28,Ontano,TRUE,0.14,1.94,25,200,2.38,0.05,,
Fabrizia,3,17,19,,40,8,28,Pino Nero,TRUE,0.13,1.76,18,200,1.80,0.03,,
Fabrizia,3,17,20,,59,12,28,Faggio,TRUE,0.27,3.83,25,200,1.69,0.06,,
Fabrizia,3,17,21,,58,11,28,Faggio,TRUE,0.26,3.70,25,200,1.72,0.06,,
Fabrizia,3,17,22,,55,11,28,Faggio,TRUE,0.24,3.32,25,200,1.82,0.06,,
Fabrizia,3,17,23,,57,11,28,Faggio,TRUE,0.26,3.57,25,200,1.75,0.06,,
Fabrizia,3,17,24,,48,9,28,Faggio,TRUE,0.18,2.53,25,200,2.08,0.05,,
Fabrizia,3,17,25,,46,9,28,Faggio,TRUE,0.17,2.33,25,200,2.17,0.05,,
Fabrizia,3,17,26,,31,6,28,Faggio,TRUE,0.08,1.06,25,200,3.23,0.03,,
Fabrizia,3,17,27,,46,9,28,Pino Nero,TRUE,0.17,2.33,20,200,1.74,0.04,,
Fabrizia,3,17,28,,52,10,28,Pino Nero,TRUE,0.21,2.97,20,200,1.54,0.05,,
Fabrizia,3,17,29,,58,11,28,Faggio,TRUE,0.26,3.70,25,200,1.72,0.06,,
Fabrizia,3,17,30,,54,11,28,Faggio,TRUE,0.23,3.20,25,200,1.85,0.06,,
Fabrizia,3,17,31,,51,10,28,Pino Nero,TRUE,0.20,2.86,18,200,1.41,0.04,,
Fabrizia,3,17,32,,45,9,28,Faggio,TRUE,0.16,2.23,25,200,2.22,0.05,,
Fabrizia,3,17,33,,46,9,28,Faggio,TRUE,0.17,2.33,25,200,2.17,0.05,,
Fabrizia,3,17,34,,49,10,28,Faggio,TRUE,0.19,2.64,25,200,2.04,0.05,,
Fabrizia,3,17,35,,26,5,28,Pino Nero,TRUE,0.05,0.74,18,200,2.77,0.02,,
Fabrizia,3,17,36,,40,8,28,Faggio,TRUE,0.13,1.76,25,200,2.50,0.04,,
Fabrizia,3,17,37,,37,7,28,Faggio,TRUE,0.11,1.50,25,200,2.70,0.04,,
Fabrizia,3,17,38,,46,9,28,Faggio,TRUE,0.17,2.33,25,200,2.17,0.05,,
Fabrizia,3,17,39,,76,15,28,Douglas,TRUE,0.45,6.35,20,200,1.05,0.07,,
Fabrizia,3,17,40,,31,6,28,Faggio,TRUE,0.08,1.06,25,200,3.23,0.03,,
Fabrizia,3,17,41,,44,9,28,Douglas,TRUE,0.15,2.13,25,200,2.27,0.05,,
Fabrizia,3,17,42,,48,9,28,Faggio,TRUE,0.18,2.53,25,200,2.08,0.05,,
Fabrizia,3,17,43,,63,12,28,Douglas,TRUE,0.31,4.36,20,200,1.27,0.06,,
Fabrizia,3,17,44,,41,8,28,Faggio,TRUE,0.13,1.85,25,200,2.44,0.05,,
Fabrizia,3,17,45,,45,9,28,Faggio,TRUE,0.16,2.23,25,200,2.22,0.05,,
Fabrizia,3,17,46,,35,7,28,Faggio,TRUE,0.10,1.35,25,200,2.86,0.04,,
Fabrizia,3,17,47,,55,11,28,Douglas,TRUE,0.24,3.32,20,200,1.45,0.05,,
Fabrizia,3,17,48,,51,10,28,Douglas,TRUE,0.20,2.86,20,200,1.57,0.04,,
Fabrizia,3,17,49,,42,8,28,Faggio,TRUE,0.14,1.94,25,200,2.38,0.05,,
Fabrizia,3,17,50,,47,9,28,Douglas,TRUE,0.17,2.43,20,200,1.70,0.04,,
Fabrizia,3,17,51,,41,8,28,Faggio,TRUE,0.13,1.85,25,200,2.44,0.05,,
Fabrizia,3,17,52,,115,23,28,Douglas,TRUE,1.04,14.53,20,200,0.70,0.10,,
Fabrizia,3,7,1,,53,10,27,Faggio,TRUE,0.22,2.98,25,200,1.89,0.06,,
Fabrizia,3,7,2,,45,9,27,Faggio,TRUE,0.16,2.15,25,200,2.22,0.05,,
Fabrizia,3,7,3,,50,10,27,Faggio,TRUE,0.20,2.65,25,200,2.00,0.05,,
Fabrizia,3,7,4,,37,7,27,Faggio,TRUE,0.11,1.45,25,200,2.70,0.04,,
Fabrizia,3,7,5,,52,10,27,Faggio,TRUE,0.21,2.87,25,200,1.92,0.06,,
Fabrizia,3,7,6,,48,9,27,Faggio,TRUE,0.18,2.44,25,200,2.08,0.05,,
Fabrizia,3,7,7,,50,10,27,Faggio,TRUE,0.20,2.65,25,200,2.00,0.05,,
Fabrizia,3,7,8,,42,8,27,Faggio,TRUE,0.14,1.87,25,200,2.38,0.04,,
Fabrizia,3,7,9,,61,12,27,Faggio,TRUE,0.29,3.94,25,200,1.64,0.06,,
Fabrizia,3,7,10,,39,8,27,Pino Nero,TRUE,0.12,1.61,25,200,2.56,0.04,,
Fabrizia,3,7,11,,32,6,27,Faggio,TRUE,0.08,1.09,25,200,3.13,0.03,,
Fabrizia,3,7,12,,25,5,27,Faggio,TRUE,0.05,0.66,25,200,4.00,0.03,,
Fabrizia,3,7,13,,36,7,27,Faggio,TRUE,0.10,1.37,25,200,2.78,0.04,,
Fabrizia,3,7,14,,27,5,27,Faggio,TRUE,0.06,0.77,25,200,3.70,0.03,,
Fabrizia,3,7,15,,57,11,27,Faggio,TRUE,0.26,3.44,25,200,1.75,0.06,,
Fabrizia,3,7,16,,27,5,27,Faggio,TRUE,0.06,0.77,25,200,3.70,0.03,,
Fabrizia,3,7,17,,25,5,27,Faggio,TRUE,0.05,0.66,25,200,4.00,0.03,,
Fabrizia,3,7,18,,33,6,27,Faggio,TRUE,0.09,1.15,25,200,3.03,0.03,,
Fabrizia,3,7,19,,28,5,27,Faggio,TRUE,0.06,0.83,25,200,3.57,0.03,,
Fabrizia,3,7,20,,53,10,27,Faggio,TRUE,0.22,2.98,25,200,1.89,0.06,,
Fabrizia,3,7,21,,29,6,27,Faggio,TRUE,0.07,0.89,25,200,3.45,0.03,,
Fabrizia,3,7,22,,47,9,27,Faggio,TRUE,0.17,2.34,25,200,2.13,0.05,,
Fabrizia,3,7,23,,36,7,27,Faggio,TRUE,0.10,1.37,25,200,2.78,0.04,,
Fabrizia,3,7,24,,38,7,27,Faggio,TRUE,0.11,1.53,25,200,2.63,0.04,,
Fabrizia,3,7,25,,43,8,27,Faggio,TRUE,0.15,1.96,25,200,2.33,0.05,,
Fabrizia,3,7,26,,42,8,27,Faggio,TRUE,0.14,1.87,25,200,2.38,0.04,,
Fabrizia,3,7,27,,37,7,27,Faggio,TRUE,0.11,1.45,25,200,2.70,0.04,,
Fabrizia,3,7,28,,42,8,27,Faggio,TRUE,0.14,1.87,25,200,2.38,0.04,,
Fabrizia,3,7,29,,46,9,27,Faggio,TRUE,0.17,2.24,25,200,2.17,0.05,,
Fabrizia,3,7,30,,27,5,27,Faggio,TRUE,0.06,0.77,25,200,3.70,0.03,,
Fabrizia,3,7,31,,45,9,27,Pino Nero,TRUE,0.16,2.15,15,200,1.33,0.03,,
Fabrizia,3,7,32,,63,12,27,Pino Nero,TRUE,0.31,4.21,15,200,0.95,0.04,,
Fabrizia,3,7,33,,55,11,27,Pino Nero,TRUE,0.24,3.21,15,200,1.09,0.03,,
Fabrizia,3,7,34,,65,13,27,Faggio,TRUE,0.33,4.48,25,200,1.54,0.07,,
Fabrizia,3,7,35,,41,8,27,Faggio,TRUE,0.13,1.78,25,200,2.44,0.04,,
Fabrizia,3,7,36,,43,8,27,Faggio,TRUE,0.15,1.96,25,200,2.33,0.05,,
Fabrizia,3,7,37,,42,8,27,Faggio,TRUE,0.14,1.87,25,200,2.38,0.04,,
Fabrizia,3,7,38,,42,8,27,Faggio,TRUE,0.14,1.87,25,200,2.38,0.04,,
Fabrizia,3,8,1,,42,8,28,Faggio,TRUE,0.14,1.94,25,200,2.38,0.05,,
Fabrizia,3,8,2,,9,2,28,Abete,TRUE,0.01,0.09,15,200,6.67,0.01,,
Fabrizia,3,8,3,,36,7,28,Faggio,TRUE,0.10,1.42,25,200,2.78,0.04,,
Fabrizia,3,8,4,,42,8,28,Faggio,TRUE,0.14,1.94,25,200,2.38,0.05,,
Fabrizia,3,8,5,,35,7,28,Faggio,TRUE,0.10,1.35,25,200,2.86,0.04,,
Fabrizia,3,8,6,,32,6,28,Faggio,TRUE,0.08,1.13,25,200,3.13,0.04,,
Fabrizia,3,8,7,,44,9,28,Faggio,TRUE,0.15,2.13,25,200,2.27,0.05,,
Fabrizia,3,8,8,,34,7,28,Faggio,TRUE,0.09,1.27,25,200,2.94,0.04,,
Fabrizia,3,8,9,,38,7,28,Faggio,TRUE,0.11,1.59,25,200,2.63,0.04,,
Fabrizia,3,8,10,,36,7,28,Faggio,TRUE,0.10,1.42,25,200,2.78,0.04,,
Fabrizia,3,8,11,,37,7,28,Faggio,TRUE,0.11,1.50,25,200,2.70,0.04,,
Fabrizia,3,8,12,,42,8,28,Faggio,TRUE,0.14,1.94,25,200,2.38,0.05,,
Fabrizia,3,8,13,,9,2,28,Abete,TRUE,0.01,0.09,15,200,6.67,0.01,,
Fabrizia,3,8,14,,10,2,28,Abete,TRUE,0.01,0.11,25,200,10.00,0.01,,
Fabrizia,3,8,15,,8,1,28,Abete,TRUE,0.01,0.07,15,200,7.50,0.01,,
Fabrizia,3,8,16,,8,1,28,Abete,TRUE,0.01,0.07,15,200,7.50,0.01,,
Fabrizia,3,8,17,,83,16,28,Pino Nero,TRUE,0.54,7.57,25,200,1.20,0.09,,
Fabrizia,3,8,18,,33,6,28,Faggio,TRUE,0.09,1.20,25,200,3.03,0.04,,
Fabrizia,3,8,19,,36,7,28,Faggio,TRUE,0.10,1.42,25,200,2.78,0.04,,
Fabrizia,3,8,20,,29,6,28,Faggio,TRUE,0.07,0.92,25,200,3.45,0.03,,
Fabrizia,3,8,21,,37,7,28,Faggio,TRUE,0.11,1.50,25,200,2.70,0.04,,
Fabrizia,3,8,22,,44,9,28,Faggio,TRUE,0.15,2.13,25,200,2.27,0.05,,
Fabrizia,3,8,23,,26,5,28,Faggio,TRUE,0.05,0.74,25,200,3.85,0.03,,
Fabrizia,3,8,24,,20,4,28,Faggio,TRUE,0.03,0.44,25,200,5.00,0.02,,
Fabrizia,3,8,25,,40,8,28,Faggio,TRUE,0.13,1.76,25,200,2.50,0.04,,
Fabrizia,3,8,26,,34,7,28,Faggio,TRUE,0.09,1.27,25,200,2.94,0.04,,
Fabrizia,3,8,27,,25,5,28,Faggio,TRUE,0.05,0.69,25,200,4.00,0.03,,
Fabrizia,3,8,28,,40,8,28,Faggio,TRUE,0.13,1.76,25,200,2.50,0.04,,
Fabrizia,3,8,29,,31,6,28,Faggio,TRUE,0.08,1.06,25,200,3.23,0.03,,
Fabrizia,3,8,30,,33,6,28,Faggio,TRUE,0.09,1.20,25,200,3.03,0.04,,
Fabrizia,3,8,31,,44,9,28,Faggio,TRUE,0.15,2.13,25,200,2.27,0.05,,
Fabrizia,3,8,32,,52,10,28,Faggio,TRUE,0.21,2.97,25,200,1.92,0.06,,
Fabrizia,3,8,33,,37,7,28,Faggio,TRUE,0.11,1.50,25,200,2.70,0.04,,
Fabrizia,3,8,34,,26,5,28,Faggio,TRUE,0.05,0.74,25,200,3.85,0.03,,
Fabrizia,3,8,35,,30,6,28,Faggio,TRUE,0.07,0.99,25,200,3.33,0.03,,
Fabrizia,3,8,36,,47,9,28,Faggio,TRUE,0.17,2.43,25,200,2.13,0.05,,
Fabrizia,3,8,37,,23,4,28,Faggio,TRUE,0.04,0.58,25,200,4.35,0.03,,
Fabrizia,3,8,38,,27,5,28,Faggio,TRUE,0.06,0.80,25,200,3.70,0.03,,
Fabrizia,3,8,39,,36,7,28,Faggio,TRUE,0.10,1.42,25,200,2.78,0.04,,
Fabrizia,3,8,40,,38,7,28,Faggio,TRUE,0.11,1.59,25,200,2.63,0.04,,
Fabrizia,3,8,41,,39,8,28,Faggio,TRUE,0.12,1.67,25,200,2.56,0.04,,
Fabrizia,3,8,42,,34,7,28,Faggio,TRUE,0.09,1.27,25,200,2.94,0.04,,
Fabrizia,3,8,43,,33,6,28,Faggio,TRUE,0.09,1.20,25,200,3.03,0.04,,
Fabrizia,3,8,44,,31,6,28,Faggio,TRUE,0.08,1.06,25,200,3.23,0.03,,
Fabrizia,3,8,45,,35,7,28,Faggio,TRUE,0.10,1.35,25,200,2.86,0.04,,
Fabrizia,3,8,46,,39,8,28,Faggio,TRUE,0.12,1.67,25,200,2.56,0.04,,
Fabrizia,3,8,47,,45,9,28,Faggio,TRUE,0.16,2.23,25,200,2.22,0.05,,
Fabrizia,3,8,48,,46,9,28,Faggio,TRUE,0.17,2.33,25,200,2.17,0.05,,
Fabrizia,3,8,49,,36,7,28,Faggio,TRUE,0.10,1.42,25,200,2.78,0.04,,
Fabrizia,3,8,50,,44,9,28,Faggio,TRUE,0.15,2.13,25,200,2.27,0.05,,
Fabrizia,3,8,51,,41,8,28,Faggio,TRUE,0.13,1.85,25,200,2.44,0.05,,
Fabrizia,3,8,52,,43,8,28,Faggio,TRUE,0.15,2.03,25,200,2.33,0.05,,
Fabrizia,3,8,53,,36,7,28,Faggio,TRUE,0.10,1.42,25,200,2.78,0.04,,
Fabrizia,3,8,54,,45,9,28,Faggio,TRUE,0.16,2.23,25,200,2.22,0.05,,
Fabrizia,3,8,55,,31,6,28,Faggio,TRUE,0.08,1.06,25,200,3.23,0.03,,
Fabrizia,3,8,56,,33,6,28,Faggio,TRUE,0.09,1.20,25,200,3.03,0.04,,
Fabrizia,3,8,57,,36,7,28,Faggio,TRUE,0.10,1.42,25,200,2.78,0.04,,
Fabrizia,4,18,1,,26,5,28,Faggio,TRUE,0.05,0.74,22,200,3.38,0.03,,
Fabrizia,4,18,2,,25,5,28,Faggio,TRUE,0.05,0.69,22,200,3.52,0.02,,
Fabrizia,4,18,3,,33,6,28,Faggio,TRUE,0.09,1.20,22,200,2.67,0.03,,
Fabrizia,4,18,4,,30,6,28,Faggio,TRUE,0.07,0.99,22,200,2.93,0.03,,
Fabrizia,4,18,5,,41,8,28,Faggio,TRUE,0.13,1.85,22,200,2.15,0.04,,
Fabrizia,4,18,6,,37,7,28,Faggio,TRUE,0.11,1.50,22,200,2.38,0.04,,
Fabrizia,4,18,7,,25,5,28,Faggio,TRUE,0.05,0.69,22,200,3.52,0.02,,
Fabrizia,4,18,8,,28,5,28,Faggio,TRUE,0.06,0.86,22,200,3.14,0.03,,
Fabrizia,4,18,9,,36,7,28,Faggio,TRUE,0.10,1.42,22,200,2.44,0.03,,
Fabrizia,4,18,10,,27,5,28,Faggio,TRUE,0.06,0.80,22,200,3.26,0.03,,
Fabrizia,4,18,11,,26,5,28,Faggio,TRUE,0.05,0.74,22,200,3.38,0.03,,
Fabrizia,4,18,12,,30,6,28,Faggio,TRUE,0.07,0.99,22,200,2.93,0.03,,
Fabrizia,4,18,13,,30,6,28,Faggio,TRUE,0.07,0.99,22,200,2.93,0.03,,
Fabrizia,4,18,14,,34,7,28,Faggio,TRUE,0.09,1.27,22,200,2.59,0.03,,
Fabrizia,4,18,15,,38,7,28,Faggio,TRUE,0.11,1.59,22,200,2.32,0.04,,
Fabrizia,4,18,16,,36,7,28,Faggio,TRUE,0.10,1.42,22,200,2.44,0.03,,
Fabrizia,4,18,17,,30,6,28,Faggio,TRUE,0.07,0.99,22,200,2.93,0.03,,
Fabrizia,4,18,18,,24,5,28,Faggio,TRUE,0.05,0.63,22,200,3.67,0.02,,
Fabrizia,4,18,19,,33,6,28,Faggio,TRUE,0.09,1.20,22,200,2.67,0.03,,
Fabrizia,4,18,20,,25,5,28,Faggio,TRUE,0.05,0.69,22,200,3.52,0.02,,
Fabrizia,4,18,21,,42,8,28,Faggio,TRUE,0.14,1.94,22,200,2.10,0.04,,
Fabrizia,4,18,22,,43,8,28,Faggio,TRUE,0.15,2.03,22,200,2.05,0.04,,
Fabrizia,4,18,23,,41,8,28,Faggio,TRUE,0.13,1.85,22,200,2.15,0.04,,
Fabrizia,4,18,24,,79,16,28,Douglas,TRUE,0.49,6.86,22,200,1.11,0.08,,
Fabrizia,4,18,25,,31,6,28,Faggio,TRUE,0.08,1.06,22,200,2.84,0.03,,
Fabrizia,4,18,26,,20,4,28,Faggio,TRUE,0.03,0.44,22,200,4.40,0.02,,
Fabrizia,4,18,27,,23,4,28,Faggio,TRUE,0.04,0.58,22,200,3.83,0.02,,
Fabrizia,4,18,28,,37,7,28,Faggio,TRUE,0.11,1.50,22,200,2.38,0.04,,
Fabrizia,4,18,29,,31,6,28,Faggio,TRUE,0.08,1.06,22,200,2.84,0.03,,
Fabrizia,4,18,30,,43,8,28,Faggio,TRUE,0.15,2.03,22,200,2.05,0.04,,
Fabrizia,4,18,31,,38,7,28,Faggio,TRUE,0.11,1.59,22,200,2.32,0.04,,
Fabrizia,4,18,32,,39,8,28,Faggio,TRUE,0.12,1.67,22,200,2.26,0.04,,
Fabrizia,4,18,33,,31,6,28,Faggio,TRUE,0.08,1.06,22,200,2.84,0.03,,
Fabrizia,4,18,34,,40,8,28,Faggio,TRUE,0.13,1.76,22,200,2.20,0.04,,
Fabrizia,4,18,35,,29,6,28,Faggio,TRUE,0.07,0.92,22,200,3.03,0.03,,
Fabrizia,4,18,36,,41,8,28,Faggio,TRUE,0.13,1.85,22,200,2.15,0.04,,
Fabrizia,4,18,37,,40,8,28,Faggio,TRUE,0.13,1.76,22,200,2.20,0.04,,
Fabrizia,4,18,38,,34,7,28,Faggio,TRUE,0.09,1.27,22,200,2.59,0.03,,
Fabrizia,4,18,39,,29,6,28,Faggio,TRUE,0.07,0.92,22,200,3.03,0.03,,
Fabrizia,4,5,1,,31,6,30,Faggio,TRUE,0.08,1.13,25,200,3.23,0.04,,
Fabrizia,4,5,2,,28,5,30,Faggio,TRUE,0.06,0.92,25,200,3.57,0.03,,
Fabrizia,4,5,3,,39,8,30,Faggio,TRUE,0.12,1.79,25,200,2.56,0.05,,
Fabrizia,4,5,4,,42,8,30,Faggio,TRUE,0.14,2.08,25,200,2.38,0.05,,
Fabrizia,4,5,5,,39,8,30,Faggio,TRUE,0.12,1.79,25,200,2.56,0.05,,
Fabrizia,4,5,6,,30,6,30,Faggio,TRUE,0.07,1.06,25,200,3.33,0.04,,
Fabrizia,4,5,7,,33,6,30,Faggio,TRUE,0.09,1.28,25,200,3.03,0.04,,
Fabrizia,4,5,8,,44,9,30,Faggio,TRUE,0.15,2.28,25,200,2.27,0.05,,
Fabrizia,4,5,9,,35,7,30,Faggio,TRUE,0.10,1.44,25,200,2.86,0.04,,
Fabrizia,4,5,10,,30,6,30,Faggio,TRUE,0.07,1.06,25,200,3.33,0.04,,
Fabrizia,4,5,11,,54,11,30,Faggio,TRUE,0.23,3.43,25,200,1.85,0.06,,
Fabrizia,4,5,12,,47,9,30,Faggio,TRUE,0.17,2.60,25,200,2.13,0.06,,
Fabrizia,4,5,13,,41,8,30,Faggio,TRUE,0.13,1.98,25,200,2.44,0.05,,
Fabrizia,4,5,14,,51,10,30,Faggio,TRUE,0.20,3.06,25,200,1.96,0.06,,
Fabrizia,4,5,15,,35,7,30,Faggio,TRUE,0.10,1.44,25,200,2.86,0.04,,
Fabrizia,4,5,16,,34,7,30,Faggio,TRUE,0.09,1.36,25,200,2.94,0.04,,
Fabrizia,4,5,17,,45,9,30,Faggio,TRUE,0.16,2.38,25,200,2.22,0.05,,
Fabrizia,4,5,18,,34,7,30,Faggio,TRUE,0.09,1.36,25,200,2.94,0.04,,
Fabrizia,4,5,19,,35,7,30,Faggio,TRUE,0.10,1.44,25,200,2.86,0.04,,
Fabrizia,4,5,20,,40,8,30,Faggio,TRUE,0.13,1.88,25,200,2.50,0.05,,
Fabrizia,4,5,21,,33,6,30,Faggio,TRUE,0.09,1.28,25,200,3.03,0.04,,
Fabrizia,4,5,22,,37,7,30,Faggio,TRUE,0.11,1.61,25,200,2.70,0.04,,
Fabrizia,4,5,23,,38,7,30,Faggio,TRUE,0.11,1.70,25,200,2.63,0.04,,
Fabrizia,4,5,24,,33,6,30,Faggio,TRUE,0.09,1.28,25,200,3.03,0.04,,
Fabrizia,4,5,25,,38,7,30,Faggio,TRUE,0.11,1.70,25,200,2.63,0.04,,
Fabrizia,4,5,26,,39,8,30,Faggio,TRUE,0.12,1.79,25,200,2.56,0.05,,
Fabrizia,4,5,27,,35,7,30,Faggio,TRUE,0.10,1.44,25,200,2.86,0.04,,
Fabrizia,4,5,28,,52,10,30,Faggio,TRUE,0.21,3.18,25,200,1.92,0.06,,
Fabrizia,4,5,29,,51,10,30,Faggio,TRUE,0.20,3.06,25,200,1.96,0.06,,
Fabrizia,4,5,30,,28,5,30,Faggio,TRUE,0.06,0.92,25,200,3.57,0.03,,
Fabrizia,4,5,31,,27,5,30,Faggio,TRUE,0.06,0.86,25,200,3.70,0.03,,
Fabrizia,4,5,32,,26,5,30,Faggio,TRUE,0.05,0.80,25,200,3.85,0.03,,
Fabrizia,4,5,33,,49,10,30,Faggio,TRUE,0.19,2.83,25,200,2.04,0.06,,
Fabrizia,4,5,34,,35,7,30,Faggio,TRUE,0.10,1.44,25,200,2.86,0.04,,
Fabrizia,4,5,35,,49,10,30,Faggio,TRUE,0.19,2.83,25,200,2.04,0.06,,
Fabrizia,4,5,36,,26,5,30,Faggio,TRUE,0.05,0.80,25,200,3.85,0.03,,
Fabrizia,4,5,37,,28,5,30,Faggio,TRUE,0.06,0.92,25,200,3.57,0.03,,
Fabrizia,4,5,38,,15,3,30,Faggio,TRUE,0.02,0.26,25,200,6.67,0.02,,
Fabrizia,4,5,39,,24,5,30,Faggio,TRUE,0.05,0.68,25,200,4.17,0.03,,
Fabrizia,4,5,40,,38,7,30,Faggio,TRUE,0.11,1.70,25,200,2.63,0.04,,
Fabrizia,4,5,41,,41,8,30,Faggio,TRUE,0.13,1.98,25,200,2.44,0.05,,
Fabrizia,4,5,42,,42,8,30,Faggio,TRUE,0.14,2.08,25,200,2.38,0.05,,
Fabrizia,4,5,43,,45,9,30,Faggio,TRUE,0.16,2.38,25,200,2.22,0.05,,
